Date,Time,A,B,C
2024/7/1,7:35:10,274.1,27.87,-268.8
2024/7/1,7:35:20,274.2,27.88,-268.9
2024/7/1,7:35:30,274.3,27.89,-269
2024/7/1,7:35:40,274.4,27.9,-269.1
2024/7/1,7:35:50,274.5,27.91,-269.2
2024/7/1,7:36:00,274.6,27.92,-269.3
2024/7/1,7:36:10,274.7,27.93,-269.4
2024/7/1,7:36:20,274.8,27.94,-269.5
2024/7/1,7:36:30,274.9,27.95,-269.6
2024/7/1,7:36:40,275,27.96,-269.7
2024/7/1,7:36:50,275.1,27.97,-269.8
2024/7/1,7:37:00,275.2,27.98,-269.9
2024/7/1,7:37:10,275.3,27.99,-270
2024/7/1,7:37:20,275.4,28,-270.1
2024/7/1,7:37:30,275.5,28.01,-270.2
2024/7/1,7:37:40,275.6,28.02,-270.3
2024/7/1,7:37:50,275.7,28.03,-270.4
2024/7/1,7:38:00,275.8,28.04,-270.5
2024/7/1,7:38:10,275.9,28.05,-270.6
2024/7/1,7:38:20,276,28.06,-270.7
2024/7/1,7:38:30,276.1,28.07,-270.8
2024/7/1,7:38:40,276.2,28.08,-270.9
2024/7/1,7:38:50,276.3,28.09,-271
2024/7/1,7:39:00,276.4,28.1,-271.1
2024/7/1,7:39:10,276.5,28.11,-271.2
2024/7/1,7:39:20,276.6,28.12,-271.3
2024/7/1,7:39:30,276.7,28.13,-271.4
2024/7/1,7:39:40,276.8,28.14,-271.5
2024/7/1,7:39:50,276.9,28.15,-271.6
2024/7/1,7:40:00,277,28.16,-271.7
2024/7/1,7:40:10,277.1,28.17,-271.8
2024/7/1,7:40:20,277.2,28.18,-271.9
2024/7/1,7:40:30,277.3,28.19,-272
2024/7/1,7:40:40,277.4,28.2,-272.1
2024/7/1,7:40:50,277.5,28.21,-272.2
2024/7/1,7:41:00,277.6,28.22,-272.3
2024/7/1,7:41:10,277.7,28.23,-272.4
2024/7/1,7:41:20,277.8,28.24,-272.5
2024/7/1,7:41:30,277.9,28.25,-272.6
2024/7/1,7:41:40,278,28.26,-272.7
2024/7/1,7:41:50,278.1,28.27,-272.8
2024/7/1,7:42:00,278.2,28.28,-272.9
2024/7/1,7:42:10,278.3,28.29,-273
2024/7/1,7:42:20,278.4,28.3,-273.1
2024/7/1,7:42:30,278.5,28.31,-273.2
2024/7/1,7:42:40,278.6,28.32,-273.3
2024/7/1,7:42:50,278.7,28.33,-273.4
2024/7/1,7:43:00,278.8,28.34,-273.5
2024/7/1,7:43:10,278.9,28.35,-273.6
2024/7/1,7:43:20,279,28.36,-273.7
2024/7/1,7:43:30,279.1,28.37,-273.8
2024/7/1,7:43:40,279.2,28.38,-273.9
2024/7/1,7:43:50,279.3,28.39,-274
2024/7/1,7:44:00,279.4,28.4,-274.1
2024/7/1,7:44:10,279.5,28.41,-274.2
2024/7/1,7:44:20,279.6,28.42,-274.3
2024/7/1,7:44:30,279.7,28.43,-274.4
2024/7/1,7:44:40,279.8,28.44,-274.5
2024/7/1,7:44:50,279.9,28.45,-274.6
2024/7/1,7:45:00,280,28.46,-274.7
2024/7/1,7:45:10,280.1,28.47,-274.8
2024/7/1,7:45:20,280.2,28.48,-274.9
2024/7/1,7:45:30,280.3,28.49,-275
2024/7/1,7:45:40,280.4,28.5,-275.1
2024/7/1,7:45:50,280.5,28.51,-275.2
2024/7/1,7:46:00,280.6,28.52,-275.3
2024/7/1,7:46:10,280.7,28.53,-275.4
2024/7/1,7:46:20,280.8,28.54,-275.5
2024/7/1,7:46:30,280.9,28.55,-275.6
2024/7/1,7:46:40,281,28.56,-275.7
2024/7/1,7:46:50,281.1,28.57,-275.8
2024/7/1,7:47:00,281.2,28.58,-275.9
2024/7/1,7:47:10,281.3,28.59,-276
2024/7/1,7:47:20,281.4,28.6,-276.1
2024/7/1,7:47:30,281.5,28.61,-276.2
2024/7/1,7:47:40,281.6,28.62,-276.3
2024/7/1,7:47:50,281.7,28.63,-276.4
2024/7/1,7:48:00,281.8,28.64,-276.5
2024/7/1,7:48:10,281.9,28.65,-276.6
2024/7/1,7:48:20,282,28.66,-276.7
2024/7/1,7:48:30,282.1,28.67,-276.8
2024/7/1,7:48:40,282.2,28.68,-276.9
2024/7/1,7:48:50,282.3,28.69,-277
2024/7/1,7:49:00,282.4,28.7,-277.1
2024/7/1,7:49:10,282.5,28.71,-277.2
2024/7/1,7:49:20,282.6,28.72,-277.3
2024/7/1,7:49:30,282.7,28.73,-277.4
2024/7/1,7:49:40,282.8,28.74,-277.5
2024/7/1,7:49:50,282.9,28.75,-277.6
2024/7/1,7:50:00,283,28.76,-277.7
2024/7/1,7:50:10,283.1,28.77,-277.8
2024/7/1,7:50:20,283.2,28.78,-277.9
2024/7/1,7:50:30,283.3,28.79,-278
2024/7/1,7:50:40,283.4,28.8,-278.1
2024/7/1,7:50:50,283.5,28.81,-278.2
2024/7/1,7:51:00,283.6,28.82,-278.3
2024/7/1,7:51:10,283.7,28.83,-278.4
2024/7/1,7:51:20,283.8,28.84,-278.5
2024/7/1,7:51:30,283.9,28.85,-278.6
2024/7/1,7:51:40,284,28.86,-278.7
2024/7/1,7:51:50,284.1,28.87,-278.8
2024/7/1,7:52:00,284.2,28.88,-278.9
2024/7/1,7:52:10,284.3,28.89,-279
2024/7/1,7:52:20,284.4,28.9,-279.1
2024/7/1,7:52:30,284.5,28.91,-279.2
2024/7/1,7:52:40,284.6,28.92,-279.3
2024/7/1,7:52:50,284.7,28.93,-279.4
2024/7/1,7:53:00,284.8,28.94,-279.5
2024/7/1,7:53:10,284.9,28.95,-279.6
2024/7/1,7:53:20,285,28.96,-279.7
2024/7/1,7:53:30,285.1,28.97,-279.8
2024/7/1,7:53:40,285.2,28.98,-279.9
2024/7/1,7:53:50,285.3,28.99,-280
2024/7/1,7:54:00,285.4,29,-280.1
2024/7/1,7:54:10,285.5,29.01,-280.2
2024/7/1,7:54:20,285.6,29.02,-280.3
2024/7/1,7:54:30,285.7,29.03,-280.4
2024/7/1,7:54:40,285.8,29.04,-280.5
2024/7/1,7:54:50,285.9,29.05,-280.6
2024/7/1,7:55:00,286,29.06,-280.7
2024/7/1,7:55:10,286.1,29.07,-280.8
2024/7/1,7:55:20,286.2,29.08,-280.9
2024/7/1,7:55:30,286.3,29.09,-281
2024/7/1,7:55:40,286.4,29.1,-281.1
2024/7/1,7:55:50,286.5,29.11,-281.2
2024/7/1,7:56:00,286.6,29.12,-281.3
2024/7/1,7:56:10,286.7,29.13,-281.4
2024/7/1,7:56:20,286.8,29.14,-281.5
2024/7/1,7:56:30,286.9,29.15,-281.6
2024/7/1,7:56:40,287,29.16,-281.7
2024/7/1,7:56:50,287.1,29.17,-281.8
2024/7/1,7:57:00,287.2,29.18,-281.9
2024/7/1,7:57:10,287.3,29.19,-282
2024/7/1,7:57:20,287.4,29.2,-282.1
2024/7/1,7:57:30,287.5,29.21,-282.2
2024/7/1,7:57:40,287.6,29.22,-282.3
2024/7/1,7:57:50,287.7,29.23,-282.4
2024/7/1,7:58:00,287.8,29.24,-282.5
2024/7/1,7:58:10,287.9,29.25,-282.6
2024/7/1,7:58:20,288,29.26,-282.7
2024/7/1,7:58:30,288.1,29.27,-282.8
2024/7/1,7:58:40,288.2,29.28,-282.9
2024/7/1,7:58:50,288.3,29.29,-283
2024/7/1,7:59:00,288.4,29.3,-283.1
2024/7/1,7:59:10,288.5,29.31,-283.2
2024/7/1,7:59:20,288.6,29.32,-283.3
2024/7/1,7:59:30,288.7,29.33,-283.4
2024/7/1,7:59:40,288.8,29.34,-283.5
2024/7/1,7:59:50,288.9,29.35,-283.6
2024/7/1,8:00:00,289,29.36,-283.7
2024/7/1,8:00:10,289.1,29.37,-283.8
2024/7/1,8:00:20,289.2,29.38,-283.9
2024/7/1,8:00:30,289.3,29.39,-284
2024/7/1,8:00:40,289.4,29.4,-284.1
2024/7/1,8:00:50,289.5,29.41,-284.2
2024/7/1,8:01:00,289.6,29.42,-284.3
2024/7/1,8:01:10,289.7,29.43,-284.4
2024/7/1,8:01:20,289.8,29.44,-284.5
2024/7/1,8:01:30,289.9,29.45,-284.6
2024/7/1,8:01:40,290,29.46,-284.7
2024/7/1,8:01:50,290.1,29.47,-284.8
2024/7/1,8:02:00,290.2,29.48,-284.9
2024/7/1,8:02:10,290.3,29.49,-285
2024/7/1,8:02:20,290.4,29.5,-285.1
2024/7/1,8:02:30,290.5,29.51,-285.2
2024/7/1,8:02:40,290.6,29.52,-285.3
2024/7/1,8:02:50,290.7,29.53,-285.4
2024/7/1,8:03:00,290.8,29.54,-285.5
2024/7/1,8:03:10,290.9,29.55,-285.6
2024/7/1,8:03:20,291,29.56,-285.7
2024/7/1,8:03:30,291.1,29.57,-285.8
2024/7/1,8:03:40,291.2,29.58,-285.9
2024/7/1,8:03:50,291.3,29.59,-286
2024/7/1,8:04:00,291.4,29.6,-286.1
2024/7/1,8:04:10,291.5,29.61,-286.2
2024/7/1,8:04:20,291.6,29.62,-286.3
2024/7/1,8:04:30,291.7,29.63,-286.4
2024/7/1,8:04:40,291.8,29.64,-286.5
2024/7/1,8:04:50,291.9,29.65,-286.6
2024/7/1,8:05:00,292,29.66,-286.7
2024/7/1,8:05:10,292.1,29.67,-286.8
2024/7/1,8:05:20,292.2,29.68,-286.9
2024/7/1,8:05:30,292.3,29.69,-287
2024/7/1,8:05:40,292.4,29.7,-287.1
2024/7/1,8:05:50,292.5,29.71,-287.2
2024/7/1,8:06:00,292.6,29.72,-287.3
2024/7/1,8:06:10,292.7,29.73,-287.4
2024/7/1,8:06:20,292.8,29.74,-287.5
2024/7/1,8:06:30,292.9,29.75,-287.6
2024/7/1,8:06:40,293,29.76,-287.7
2024/7/1,8:06:50,293.1,29.77,-287.8
2024/7/1,8:07:00,293.2,29.78,-287.9
2024/7/1,8:07:10,293.3,29.79,-288
2024/7/1,8:07:20,293.4,29.8,-288.1
2024/7/1,8:07:30,293.5,29.81,-288.2
2024/7/1,8:07:40,293.6,29.82,-288.3
2024/7/1,8:07:50,293.7,29.83,-288.4
2024/7/1,8:08:00,293.8,29.84,-288.5
2024/7/1,8:08:10,293.9,29.85,-288.6
2024/7/1,8:08:20,294,29.86,-288.7
2024/7/1,8:08:30,294.1,29.87,-288.8
2024/7/1,8:08:40,294.2,29.88,-288.9
2024/7/1,8:08:50,294.3,29.89,-289
2024/7/1,8:09:00,294.4,29.9,-289.1
2024/7/1,8:09:10,294.5,29.91,-289.2
2024/7/1,8:09:20,294.6,29.92,-289.3
2024/7/1,8:09:30,294.7,29.93,-289.4
2024/7/1,8:09:40,294.8,29.94,-289.5
2024/7/1,8:09:50,294.9,29.95,-289.6
2024/7/1,8:10:00,295,29.96,-289.7
2024/7/1,8:10:10,295.1,29.97,-289.8
2024/7/1,8:10:20,295.2,29.98,-289.9
2024/7/1,8:10:30,295.3,29.99,-290
2024/7/1,8:10:40,295.4,30,-290.1
2024/7/1,8:10:50,295.5,30.01,-290.2
2024/7/1,8:11:00,295.6,30.02,-290.3
2024/7/1,8:11:10,295.7,30.03,-290.4
2024/7/1,8:11:20,295.8,30.04,-290.5
2024/7/1,8:11:30,295.9,30.05,-290.6
